111100000,24,5,3,0,0,0,1,0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,75,18,9,1,8,0,1,0,17,1,3,2,1,0,1,0,17,2,3,0,2,0,0,0,1,0,0,0,0,0,0,0,16,5,4,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,12,10,4,4,0,2,0,19,3,3,0,1,0,0,0,15,1,2,0,1,0,0,0,4,1,0,0,1,0,0,0,43,6,5,1,3,0,0,1,6,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,413,60,56,11,34,1,1,0,64,7,9,0,4,1,0,0,58,10,8,1,4,0,0,0,6,1,1,0,0,0,0,0,46,12,10,0,7,1,1,0,9,2,0,0,0,0,1,0,9,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,642,104,73,10,48,5,3,1,94,16,14,2,4,5,1,0,103,18,10,2,5,2,1,0,24,5,4,0,2,0,0,0,23,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,121,20,15,1,6,2,0,0,27,0,3,1,0,2,0,0,26,4,3,1,1,0,0,0,6,0,2,0,0,0,0,0,37,6,12,1,4,0,1,0,2,0,1,1,1,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,271,42,34,6,22,5,2,0,48,9,6,2,2,0,0,0,34,6,3,2,1,0,0,0,10,0,1,1,0,0,0,0,103,18,14,2,8,0,1,0,24,4,1,0,2,0,1,0,26,1,2,0,0,0,0,0,2,1,0,0,0,0,0,0,1175,229,150,22,81,23,12,1,219,41,25,4,19,1,0,1,209,34,25,5,11,2,3,1,42,6,3,0,1,1,0,0,179,36,29,2,16,4,2,0,24,9,6,0,2,1,0,0,23,2,4,1,2,0,0,0,5,2,0,0,1,0,0,0,2131,367,253,37,136,26,15,1,337,61,42,4,22,5,4,0,317,56,34,6,21,3,0,0,55,8,5,1,3,0,0,0
111010000,15,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,86,12,12,1,6,1,0,0,15,4,3,0,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,2,2,0,2,1,0,0,1,1,0,0,0,0,0,0,18,2,2,0,1,0,1,0,1,0,1,0,0,0,0,0,112,17,11,1,8,3,0,0,18,1,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,16,3,1,1,3,0,0,1,4,0,0,0,0,0,0,0,410,87,38,13,38,4,5,1,87,14,10,0,6,2,0,1,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,66,11,9,0,6,1,0,0,14,2,1,0,1,0,0,0,26,7,7,0,0,0,0,0,2,0,1,0,1,0,0,0,696,112,75,17,53,6,7,0,125,13,14,1,10,3,2,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,133,20,12,1,9,0,1,1,23,6,1,0,0,1,0,0,12,2,2,0,2,0,0,0,2,0,0,1,0,0,0,0,123,18,18,2,9,0,1,0,28,6,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,0,1,0,0,0,2,3,1,0,0,0,0,0,13,6,1,0,0,0,0,0,3,0,1,1,0,0,0,0,229,38,24,2,13,1,1,0,35,11,4,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7,3,0,3,0,1,1,6,0,1,0,1,0,0,0,69,13,2,0,2,0,0,0,7,2,1,0,2,0,0,0,1316,222,129,16,89,14,13,3,236,47,21,11,20,0,3,0,20,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,206,38,19,8,20,2,1,0,32,7,2,1,4,1,0,0,67,15,16,4,10,0,0,0,11,6,1,0,1,0,0,0,2149,391,240,37,163,21,19,5,353,70,51,4,26,3,4,0,13,4,3,0,1,0,0,0,2,0,0,0,0,0,0,0,384,64,28,5,15,0,3,0,45,5,3,2,4,2,0,1
111001000,44,8,7,0,1,0,0,0,842,510,114,74,40,25,5,2,7,1,3,0,0,0,0,0,143,72,20,14,11,7,1,0,14,2,3,0,0,0,0,0,233,115,27,13,13,12,4,1,1,0,0,1,0,0,0,0,37,19,2,2,2,2,0,0,30,8,2,0,0,1,1,0,261,171,44,29,15,13,2,3,8,1,2,0,0,0,0,0,49,18,4,3,4,2,0,0,7,1,0,0,3,0,0,0,67,54,9,4,3,1,0,0,0,0,0,0,0,0,0,0,16,8,4,2,0,0,0,0,24,4,6,3,0,0,0,0,431,216,43,23,29,12,5,0,4,0,0,0,0,0,0,0,56,34,12,8,4,2,1,0,4,1,0,0,0,0,0,0,107,66,11,9,7,4,1,0,1,0,0,0,0,0,0,0,16,7,0,5,1,0,0,0,27,2,3,1,2,0,0,0,246,138,47,19,20,8,3,1,1,2,0,0,0,0,0,0,31,25,5,0,4,2,0,0,4,2,2,0,0,0,1,0,63,41,5,6,2,2,1,0,2,0,0,0,0,0,0,0,11,4,0,1,1,1,0,0,18,8,4,0,0,1,0,0,236,143,40,24,12,9,2,0,5,0,1,0,0,0,0,0,40,19,3,2,2,1,0,1,1,0,1,0,0,0,0,0,76,39,14,5,5,2,0,0,2,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,30,4,2,0,4,0,1,0,407,215,42,25,17,12,7,2,0,1,0,0,0,0,0,0,65,27,10,3,5,1,0,1,5,3,0,1,0,0,0,0,116,65,8,5,3,4,2,0,2,0,0,0,0,0,0,0,16,5,1,0,0,1,0,0,30,4,5,0,0,1,1,0,292,145,21,16,22,7,2,1,5,2,0,0,1,0,0,0,29,22,8,0,0,2,1,0,7,3,0,0,1,0,0,0,72,41,5,7,7,2,1,0,1,0,0,0,0,0,0,0,15,6,0,2,0,0,0,0,60,15,9,1,6,0,0,0,826,461,95,75,58,36,8,6,3,4,1,0,1,1,0,0,108,86,13,11,7,5,3,1,13,3,1,0,0,1,0,0,215,126,35,24,7,10,1,0,1,3,0,1,0,0,0,0,29,21,4,1,2,1,0,0
111000100,99,14,8,5,75,6,6,1,4,0,0,0,4,1,0,0,10,2,0,0,8,0,1,0,0,0,0,0,2,0,0,0,14,2,2,1,20,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1148,227,137,22,1048,176,124,21,85,11,10,3,60,10,10,0,167,27,15,3,119,22,20,5,10,1,1,0,8,0,0,0,198,40,29,7,178,33,25,4,9,2,1,0,9,1,0,0,29,5,5,0,35,6,3,1,0,0,0,0,1,0,0,0,40,6,10,3,23,6,7,0,6,2,1,0,3,1,0,0,15,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,10,0,3,0,8,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,62,41,5,156,31,22,4,36,3,4,1,13,1,0,0,46,10,8,2,23,3,3,0,4,1,0,0,3,0,0,0,61,13,7,0,17,10,3,0,5,4,0,0,1,1,0,0,9,2,3,1,1,2,1,0,1,0,0,0,0,0,0,0,30,6,4,0,32,7,5,1,0,0,0,0,0,0,0,0,4,2,1,0,3,1,2,0,0,0,0,0,0,0,0,0,9,1,0,0,5,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,56,56,6,189,30,17,3,26,3,3,0,9,2,2,0,46,6,3,1,20,2,3,0,3,0,0,0,0,0,0,0,75,16,5,0,31,6,4,0,5,2,0,0,3,0,1,0,8,0,1,1,3,1,0,0,2,0,0,0,0,0,0,0,95,13,9,1,76,8,10,1,3,1,1,1,8,1,0,0,9,5,2,2,8,1,2,0,2,0,0,0,0,0,0,0,20,3,2,0,7,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,902,146,111,20,804,158,112,27,70,8,6,2,32,10,1,1,123,18,12,2,119,25,15,1,6,0,2,0,6,2,2,1,139,29,27,6,154,30,21,3,5,3,1,1,8,0,2,0,17,7,2,1,25,7,3,1,1,0,0,0,1,0,0,0
111000010,11,7,86,34,3,1,8,3,3,0,4,0,0,0,0,0,1,0,17,7,1,0,3,1,0,0,0,0,0,0,0,0,4,2,22,5,0,0,3,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,131,52,0,0,10,5,1,2,5,2,0,0,4,0,3,2,20,9,0,0,0,0,0,0,3,1,0,0,0,0,2,1,29,6,1,0,4,1,0,1,1,0,0,1,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,45,24,769,237,3,3,62,24,4,2,44,21,0,0,7,2,9,5,133,44,0,0,16,2,0,0,9,0,0,0,1,1,7,4,147,53,0,0,16,2,1,1,9,1,0,0,1,0,1,0,30,11,1,0,1,1,1,0,1,1,0,0,0,0,138,102,1308,426,12,6,117,37,18,6,99,33,0,0,10,3,13,15,164,47,1,3,18,5,2,2,16,6,0,0,1,0,31,20,242,89,2,4,28,7,4,0,19,1,0,0,3,2,2,0,41,9,0,1,2,0,0,1,4,1,0,0,0,0,29,7,70,26,1,0,9,6,0,1,2,1,0,0,0,0,4,0,10,4,0,0,3,0,0,1,0,1,0,0,0,1,3,4,22,6,0,0,1,0,0,0,2,0,0,0,0,0,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,11,8,123,49,1,3,13,5,0,0,6,3,0,0,0,1,4,1,22,9,0,0,5,1,0,0,0,2,0,0,0,0,3,1,22,11,0,0,2,1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,32,35,587,255,10,2,53,15,1,1,41,15,2,0,1,0,7,4,110,31,0,0,14,6,0,0,6,8,0,0,0,0,6,7,134,50,0,0,8,5,0,2,13,4,0,0,2,0,0,0,24,7,0,0,3,0,0,0,3,1,0,0,0,0,121,114,983,479,14,6,97,37,14,8,92,30,2,0,4,6,25,12,161,66,1,0,19,3,1,1,18,5,0,1,0,0,27,19,200,85,2,1,14,6,1,1,14,5,0,0,3,0,7,1,30,14,1,1,4,1,0,0,4,0,0,0,0,0
111000001,49,335,3,62,1,26,0,4,0,9,1,3,1,0,0,0,5,33,0,8,1,4,0,0,1,1,0,1,0,0,0,0,7,39,0,8,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,99,1,29,1,8,0,2,0,4,0,1,0,0,0,0,0,8,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,8,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,147,2,30,0,9,0,2,0,3,0,2,0,0,0,0,2,18,0,4,0,2,0,0,0,0,0,1,0,0,0,0,2,16,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,32,228,4,50,4,22,0,8,3,16,0,2,0,0,0,0,2,16,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,34,0,9,1,3,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,35,4,14,2,2,0,0,0,3,0,1,0,0,0,0,4,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,559,4,107,0,41,0,7,2,20,0,10,0,4,0,1,2,52,0,15,0,3,0,2,0,3,0,0,0,0,0,0,3,78,0,12,0,3,0,1,0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,137,1,29,0,10,0,4,1,4,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,122,4282,7,891,8,294,1,52,3,214,2,39,0,13,1,2,8,462,2,106,0,34,0,5,1,31,0,2,0,0,0,1,9,551,1,118,4,36,0,8,0,16,0,8,0,2,0,0,2,58,0,15,0,1,0,1,0,2,0,0,0,1,0,0
110110000,36,6,5,1,1,1,0,0,10,1,1,0,0,0,0,0,38,6,3,0,2,0,0,0,5,1,0,0,0,0,0,0,116,20,14,1,9,2,2,0,14,3,3,0,1,1,0,0,82,12,12,3,7,3,3,0,17,0,1,0,0,0,1,0,7,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,27,3,1,1,1,1,0,0,2,1,0,0,0,0,0,0,21,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,39,9,2,0,1,1,0,0,3,3,0,0,0,0,0,0,19,6,5,0,0,0,2,0,4,0,0,0,0,1,0,0,285,41,24,4,8,5,2,1,36,8,5,1,2,1,0,0,180,38,25,1,9,1,0,0,28,5,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,2,0,1,0,0,0,3,3,0,0,0,0,0,0,17,1,2,1,3,0,0,0,9,1,0,0,0,1,0,0,38,5,11,0,4,0,0,0,3,0,1,0,0,0,0,0,35,8,3,1,3,1,0,0,7,3,1,0,1,0,0,0,445,73,44,9,24,2,2,0,72,6,4,1,6,0,0,0,466,88,52,3,28,8,5,0,70,13,10,0,5,0,0,0,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,70,11,6,1,4,2,0,0,10,1,4,0,0,0,0,0,51,14,2,1,5,1,0,0,4,1,0,0,2,0,0,0,126,25,13,5,9,1,0,0,19,6,1,1,1,0,0,0,152,26,13,4,14,2,0,0,23,3,5,0,3,1,0,0,1655,293,169,34,115,17,11,3,260,47,20,7,13,2,0,1,1963,333,187,25,144,26,11,1,250,57,19,10,21,3,2,0,22,4,3,0,3,0,0,0,0,1,1,0,0,0,0,0,15,5,2,1,2,1,0,0,4,0,0,0,0,0,0,0,252,57,20,4,17,1,0,0,34,8,4,0,2,0,0,0,270,51,30,4,19,1,0,1,42,2,2,0,2,0,0,0
110101000,56,8,9,1,3,2,0,0,51,6,3,1,7,1,0,1,5,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,691,106,75,9,39,6,4,0,879,112,99,14,52,4,5,1,82,11,6,0,1,0,0,0,110,11,15,2,5,1,3,0,9,0,1,0,0,0,0,0,11,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,131,20,17,0,3,1,1,0,137,18,14,1,8,3,1,0,20,0,1,0,1,0,0,0,17,2,2,0,0,0,0,0,28,4,4,0,0,0,2,0,31,5,3,1,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32,28,2,13,4,0,1,184,32,22,2,7,3,1,0,22,3,2,0,1,0,0,0,23,4,1,0,2,0,0,0,5,0,1,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,6,3,4,0,0,0,39,5,7,0,4,1,0,0,3,1,2,0,1,0,0,0,4,0,1,0,0,0,0,0,33,7,2,1,3,0,0,0,39,6,4,0,2,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,209,27,15,4,13,3,0,2,189,23,15,4,9,2,2,0,21,3,2,0,3,0,0,0,15,4,2,0,2,0,0,0,2,3,2,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,3,1,2,0,1,0,29,4,5,0,6,0,0,1,6,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,92,7,13,1,3,0,0,0,78,16,8,1,4,1,1,0,4,1,0,0,0,0,0,0,9,1,1,0,0,0,0,0,1449,178,137,20,92,15,13,3,1687,230,199,23,81,13,6,1,165,19,17,2,10,1,1,0,159,18,17,5,20,2,1,0,14,3,1,0,0,0,0,0,12,1,2,0,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,241,34,24,3,13,3,2,0,289,45,38,3,12,2,0,1,24,5,2,0,1,0,0,0,18,4,3,1,2,1,1,0
110100100,25,7,1,0,349,99,55,19,2,1,1,0,61,21,11,6,2,0,0,0,31,11,6,3,1,0,0,0,13,2,1,1,21,1,2,0,211,79,33,14,1,1,2,0,40,16,7,2,2,1,0,0,18,5,3,0,0,0,0,0,7,4,0,0,4,1,0,0,122,25,15,4,0,1,1,0,23,13,4,2,0,0,0,0,13,3,1,1,0,0,0,0,4,0,0,0,3,3,2,0,74,24,15,5,3,1,0,1,26,7,2,0,0,1,0,0,11,5,1,1,0,0,0,0,2,2,0,0,18,10,4,2,209,62,36,13,2,1,0,0,43,12,7,4,2,0,0,0,21,4,4,3,0,0,0,0,11,2,1,0,18,2,3,1,168,46,25,14,4,0,0,0,36,5,1,1,1,2,0,0,20,3,0,1,1,0,0,0,4,1,2,0,8,2,0,0,85,28,15,2,0,0,0,0,19,5,2,1,0,0,0,0,7,0,1,1,0,0,0,0,2,1,0,0,7,1,2,1,55,13,10,5,0,0,0,0,13,6,1,0,4,0,0,0,8,1,2,0,0,0,0,0,2,0,0,0,33,7,4,4,1087,340,166,59,4,1,0,0,64,24,13,1,7,3,1,0,142,34,21,5,0,0,0,0,12,6,1,1,19,9,2,1,687,220,113,29,3,0,0,1,57,11,7,4,4,1,2,1,80,28,12,1,0,0,0,0,3,1,1,0,7,4,1,1,376,109,61,15,3,0,0,0,34,8,4,2,3,1,1,0,51,18,4,4,0,0,0,0,2,0,0,0,7,3,0,0,229,83,44,14,2,1,0,0,22,5,4,1,2,0,0,0,30,7,5,1,0,0,0,0,1,0,0,0,57,18,4,1,671,196,112,26,9,2,1,0,48,14,6,4,8,4,0,0,70,19,9,1,3,0,0,0,5,1,1,1,43,13,7,3,447,148,71,22,2,0,0,1,37,12,6,5,5,2,0,0,55,14,8,2,0,0,0,0,2,1,0,0,21,8,6,1,226,79,27,9,2,0,1,0,15,7,0,1,3,1,0,0,31,7,8,1,0,1,0,0,3,0,0,0,11,2,1,0,158,49,23,7,2,0,0,0,11,5,3,0,6,0,0,0,26,5,2,2,0,0,0,0,0,0,0,0
110100010,58,11,758,377,6,0,89,45,4,0,46,20,1,0,6,0,12,0,67,45,0,0,9,8,0,0,6,4,0,0,0,0,30,3,103,71,1,0,17,6,1,0,6,4,0,0,0,3,3,0,10,6,0,0,2,1,0,0,2,0,0,0,0,1,14,2,150,82,3,0,10,4,0,0,5,1,0,0,0,0,3,0,26,12,0,0,4,0,0,0,0,2,0,0,1,0,8,0,16,6,0,0,2,2,0,1,1,1,0,0,0,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,16,3,286,120,2,0,31,17,0,0,20,6,0,0,2,3,2,0,25,11,0,0,4,0,0,0,5,0,0,0,0,0,10,3,206,100,0,0,27,10,0,0,11,3,0,0,2,2,3,1,25,12,1,0,0,0,0,0,1,2,0,0,0,0,4,1,56,23,0,0,5,2,0,0,2,2,0,0,1,1,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,35,15,0,0,4,2,0,0,0,4,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,125,61,1,1,13,4,2,0,4,4,0,0,2,1,1,0,13,7,0,0,2,1,0,0,0,0,0,0,0,0,16,4,387,192,4,0,58,22,1,0,28,16,0,0,2,2,0,1,56,25,0,0,8,1,0,0,2,1,0,0,1,0,0,0,17,8,0,0,4,3,1,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,76,38,0,0,11,4,1,0,3,3,0,0,0,0,0,0,8,10,0,0,1,1,0,0,2,0,0,0,0,0,23,5,193,120,1,0,28,13,2,0,12,8,0,0,2,2,3,1,35,11,0,0,2,2,0,0,3,0,0,0,1,0,68,4,2140,1031,9,2,233,109,6,0,128,73,0,0,18,6,9,3,240,103,0,0,12,12,1,0,17,14,0,0,3,0,5,0,46,25,1,0,7,3,0,0,4,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,375,197,0,0,39,26,2,0,29,14,0,0,2,1,2,0,54,16,0,0,6,4,0,0,2,1,0,0,0,1
